,tid_x,tid_y,name_x,name_y,lon_x,lat_x,lon_y,lat_y,flow
1916,30,26,BX12,BX08,-73.85128156975449,40.88670631960775,-73.90711553269836,40.89130109863508,13892.915938158501
1917,30,27,BX12,BX09,-73.85128156975449,40.88670631960775,-73.86085194287595,40.82423459600248,7211.651465056552
1918,30,28,BX12,BX10,-73.85128156975449,40.88670631960775,-73.8220353443999,40.838258273610215,9091.212208187655
1919,30,29,BX12,BX11,-73.85128156975449,40.88670631960775,-73.85263318131206,40.85650602050326,31272.23679900667
1920,30,31,BX12,BX27,-73.85128156975449,40.88670631960775,-73.87549831933582,40.85783295042961,295.80439589908883
1921,30,32,BX12,BX28,-73.85128156975449,40.88670631960775,-73.80787909906742,40.86824923869121,436.4838198483605
1922,30,33,BX12,MN01,-73.85128156975449,40.88670631960775,-74.01212459034637,40.70636771445047,287.95977933382636
1923,30,34,BX12,MN02,-73.85128156975449,40.88670631960775,-74.00158804685435,40.72977704176437,410.7455632133009
1924,30,35,BX12,MN03,-73.85128156975449,40.88670631960775,-73.98554422363824,40.71958597440268,534.1754433607744
1925,30,36,BX12,MN04,-73.85128156975449,40.88670631960775,-73.99780185641016,40.75503996148062,618.9956599599072
1926,30,37,BX12,MN05,-73.85128156975449,40.88670631960775,-73.97525522457572,40.76733038882235,536.6227120978908
1927,30,38,BX12,MN06,-73.85128156975449,40.88670631960775,-73.97495726645545,40.745122040134255,716.1356486475646
1928,30,39,BX12,MN07,-73.85128156975449,40.88670631960775,-73.97638350273412,40.78677250306096,1391.2943444392897
1929,30,40,BX12,MN08,-73.85128156975449,40.88670631960775,-73.95571659456925,40.77156920441733,1333.8280219788103
1930,30,41,BX12,MN09,-73.85128156975449,40.88670631960775,-73.95477906838973,40.81819837691435,1902.168482556637
1931,30,42,BX12,MN10,-73.85128156975449,40.88670631960775,-73.9448305945116,40.81341449196377,2139.3269687917646
1932,30,43,BX12,MN11,-73.85128156975449,40.88670631960775,-73.93497638032711,40.79493438444296,1698.4656227676458
1933,30,44,BX12,MN12,-73.85128156975449,40.88670631960775,-73.93152618506768,40.85510854191067,6503.678594214596
1934,30,45,BX12,QN01,-73.85128156975449,40.88670631960775,-73.90721866342301,40.770845089898174,1604.0107209192445
1935,30,46,BX12,QN02,-73.85128156975449,40.88670631960775,-73.92336024268133,40.74129374858804,796.2269740830075
1936,30,47,BX12,QN03,-73.85128156975449,40.88670631960775,-73.86266243578216,40.75114101779027,1228.8385989795893
1937,30,48,BX12,QN04,-73.85128156975449,40.88670631960775,-73.87190744592023,40.74079528093303,1081.7670272485084
1938,30,49,BX12,QN05,-73.85128156975449,40.88670631960775,-73.8912365232535,40.711240473076685,725.4882762646846
1939,30,50,BX12,QN06,-73.85128156975449,40.88670631960775,-73.85174572377684,40.722690579118286,703.6743220501737
1940,30,51,BX12,QN07,-73.85128156975449,40.88670631960775,-73.81588752704037,40.77148355364249,2086.014703745285
1941,30,52,BX12,QN08,-73.85128156975449,40.88670631960775,-73.79671081945914,40.726125574866415,781.7859064709107
1942,30,53,BX12,QN09,-73.85128156975449,40.88670631960775,-73.83903559975623,40.69508173107061,548.7967859053051
1943,30,54,BX12,QN10,-73.85128156975449,40.88670631960775,-73.8082054054167,40.6573691366536,349.3672283217774
1944,30,55,BX12,QN11,-73.85128156975449,40.88670631960775,-73.75926760282788,40.75649349334621,902.6648714902497
1945,30,56,BX12,QN12,-73.85128156975449,40.88670631960775,-73.77855865801537,40.6919536212408,632.418236198554
1946,30,57,BX12,QN13,-73.85128156975449,40.88670631960775,-73.73755773883758,40.699241715212864,551.191712449708
1947,30,58,BX12,QN14,-73.85128156975449,40.88670631960775,-73.80635489016326,40.59046640173835,192.90794683767692
1948,30,59,BX12,QN84,-73.85128156975449,40.88670631960775,-73.85258206793222,40.59187294999102,2.1794527431865984
1949,30,60,BX12,SI01,-73.85128156975449,40.88670631960775,-74.12039747960849,40.626631039069075,175.47317003748557
1950,30,61,BX12,SI02,-73.85128156975449,40.88670631960775,-74.14127533798536,40.592690590711,123.94436515315793
1951,30,62,BX12,SI03,-73.85128156975449,40.88670631960775,-74.19030960840125,40.54098539741242,94.20996151993234
1952,30,63,BX12,SI95,-73.85128156975449,40.88670631960775,-74.104335124192,40.564083425263405,9.34346212303941
1953,31,0,BX27,BK01,-73.87549831933582,40.85783295042961,-73.94716485387544,40.71683914979386,0.025807138121683237
1954,31,1,BX27,BK02,-73.87549831933582,40.85783295042961,-73.97837913477538,40.69382760465749,0.013572783510121748
1955,31,2,BX27,BK03,-73.87549831933582,40.85783295042961,-73.94085883642956,40.68772369261693,0.017152375340672366
1956,31,3,BX27,BK04,-73.87549831933582,40.85783295042961,-73.9168388485992,40.694551313498664,0.016049598811265
1957,31,4,BX27,BK05,-73.87549831933582,40.85783295042961,-73.8773418686659,40.67173712827511,0.01627110612643357
1958,31,5,BX27,BK06,-73.87549831933582,40.85783295042961,-73.98799738429122,40.67273549470013,0.010377432086707616
1959,31,6,BX27,BK07,-73.87549831933582,40.85783295042961,-74.00137747837039,40.65160894849583,0.008212341704287094
1960,31,7,BX27,BK08,-73.87549831933582,40.85783295042961,-73.94714711249286,40.674503975601816,0.011400155028794233
1961,31,8,BX27,BK09,-73.87549831933582,40.85783295042961,-73.94707350709098,40.66293581355036,0.009538359695019115
1962,31,9,BX27,BK10,-73.87549831933582,40.85783295042961,-74.02366503580177,40.62309513074918,0.006161177313787655
1963,31,10,BX27,BK11,-73.87549831933582,40.85783295042961,-73.99362856438486,40.60688009588173,0.007132381887211959
1964,31,11,BX27,BK12,-73.87549831933582,40.85783295042961,-73.98332240426768,40.63104672015064,0.008849342106921933
1965,31,12,BX27,BK13,-73.87549831933582,40.85783295042961,-73.9813448692334,40.580741392044644,0.004543594428379189
1966,31,13,BX27,BK14,-73.87549831933582,40.85783295042961,-73.95890153122062,40.63120765487312,0.00866855663134665
1967,31,14,BX27,BK15,-73.87549831933582,40.85783295042961,-73.94971480741029,40.59491433297577,0.006405079210432154
1968,31,15,BX27,BK16,-73.87549831933582,40.85783295042961,-73.91115157108779,40.669019563922355,0.010276144936289856
1969,31,16,BX27,BK17,-73.87549831933582,40.85783295042961,-73.93439082497187,40.64843310036696,0.010507344674943176
1970,31,17,BX27,BK18,-73.87549831933582,40.85783295042961,-73.91355068546429,40.62129419761759,0.009428883734752366
1971,31,18,BX27,BK56,-73.87549831933582,40.85783295042961,-73.8763689072742,40.60766711970171,9.317449863667932e-05
